pmcid,pmid,doi,created,created_year
PMC3122715,21450959,10.1128/JCM.00224-11,2011-03-30,2011
PMC3110774,21572336,10.1097/NEN.0b013e31821da499,2011-06-01,2011
PMC3126318,21471243,10.1128/JVI.00267-11,2011-04-06,2011
PMC3126294,21450819,10.1128/JVI.00030-11,2011-03-30,2011
PMC3126292,21450821,10.1128/JVI.00060-11,2011-03-30,2011
PMC3094996,21430047,10.1128/JVI.00403-11,2011-03-23,2011
PMC3094985,21411533,10.1128/JVI.02274-10,2011-03-16,2011
PMC3094970,21430057,10.1128/JVI.00263-11,2011-03-23,2011
PMC3094959,NA,10.1128/JVI.00697-11,2011-06-01,2011
PMC3094950,21411529,10.1128/JVI.02190-10,2011-03-16,2011
PMC3132784,21653527,10.1513/pats.201012-071DW,2011-06-01,2011
PMC3129220,21592965,10.1074/jbc.M111.220517,2011-05-18,2011
PMC3129179,21592971,10.1074/jbc.M111.251025,2011-05-18,2011
PMC3121351,21540188,10.1074/jbc.M111.238766,2011-05-03,2011
PMC4700933,21512065,10.2214/AJR.10.6073,2011-05-01,2011
PMC3195398,21870665,NA,2011-05-01,2011
PMC3266140,21531955,10.1164/rccm.2007-413ST,2011-05-01,2011
PMC3088275,21300837,10.1128/AAC.01635-10,2011-02-07,2011
PMC3122517,21430123,10.1128/CVI.00467-10,2011-03-23,2011
PMC3103284,21640029,NA,2011-05-01,2011
PMC3122679,21411570,10.1128/JCM.02090-10,2011-03-16,2011
PMC3122673,21411596,10.1128/JCM.02638-10,2011-03-16,2011
PMC3122663,21411583,10.1128/JCM.00824-10,2011-03-16,2011
PMC3214369,22091280,NA,2011-05-01,2011
PMC3126281,21345966,10.1128/JVI.02553-10,2011-02-23,2011
PMC3126271,21325423,10.1128/JVI.02491-10,2011-02-16,2011
PMC3126247,21325418,10.1128/JVI.02395-10,2011-02-16,2011
PMC3126242,21307187,10.1128/JVI.02495-10,2011-02-09,2011
PMC3126240,21345958,10.1128/JVI.00042-11,2011-02-23,2011
PMC3126239,21325419,10.1128/JVI.02435-10,2011-02-16,2011
PMC3126222,21325420,10.1128/JVI.02232-10,2011-02-16,2011
PMC3126215,21367909,10.1128/JVI.00057-11,2011-03-02,2011
PMC3126202,21389137,10.1128/JVI.00085-11,2011-03-09,2011
PMC3126201,21411518,10.1128/JVI.00195-11,2011-03-16,2011
PMC3126191,21389135,10.1128/JVI.00198-11,2011-03-09,2011
PMC3126183,21389138,10.1128/JVI.02317-10,2011-03-09,2011
PMC3117125,21531761,10.1158/0008-5472.CAN-10-3978,2011-04-29,2011
PMC3058650,21731092,NA,2011-04-01,2011
PMC3122493,21482726,10.1128/CMR.00021-10,2011-04-01,2011
PMC3122572,21346059,10.1128/CVI.00500-10,2011-02-23,2011
PMC3209678,22110297,NA,2011-04-01,2011
PMC3103324,21460211,10.1074/jbc.M110.216655,2011-04-01,2011
PMC3122877,21289144,10.1128/JCM.01914-10,2011-02-02,2011
PMC3122811,21248084,10.1128/JCM.02205-10,2011-01-19,2011
PMC3122807,21307217,10.1128/JCM.02424-10,2011-02-09,2011
PMC3122799,21270231,10.1128/JCM.01876-10,2011-01-26,2011
PMC4085747,21407107,10.1097/MPG.0b013e318200eb6f,2011-04-01,2011
PMC3126137,21289118,10.1128/JVI.02546-10,2011-02-02,2011
PMC3126127,21307201,10.1128/JVI.02589-10,2011-02-09,2011
PMC3126125,21289121,10.1128/JVI.02292-10,2011-02-02,2011
PMC3109845,21712933,10.4103/0970-2113.80341,2011-04-01,2011
PMC3729053,23908877,10.5365/WPSAR.2011.2.1.001,2011-01-01,2011
PMC3093964,21410369,10.1056/NEJMoa1009705,2011-03-01,2011
PMC3275147,21406124,NA,2011-03-16,2011
PMC3091195,21454542,10.1074/jbc.M110.207084,2011-03-16,2011
PMC4830420,21410394,10.1056/NEJMe1102671,2011-03-16,2011
PMC3729055,23908878,10.5365/WPSAR.2010.1.1.009,2011-01-01,2011
PMC3729054,23908876,10.2471/WPSAR.2011.2.1.006,2011-01-01,2011
PMC3076148,22379481,10.1155/2011/535764,2011-01-01,2011
PMC3071014,21342806,10.1109/TBME.2010.2089054,2011-03-01,2011
PMC3044805,21403780,NA,2011-03-01,2011
PMC3067705,21177887,10.1128/JCM.01813-10,2010-12-22,2010
PMC3066523,21479094,10.2471/BLT.10.083154,2011-02-28,2011
PMC3053173,21393853,10.1107/S1744309111002867,2011-02-25,2011
PMC3136996,21471095,10.1164/rccm.201010-1752OC,2011-02-25,2011
PMC3253018,21345285,10.1017/S1462399410001754,2011-02-24,2011
PMC3077636,21349834,10.1074/jbc.M110.214189,2011-02-23,2011
PMC6623763,21414921,10.1523/JNEUROSCI.5578-10.2011,2011-02-01,2011
PMC3055918,21272046,10.1111/j.1472-765X.2011.03014.x,2011-02-21,2011
PMC3407688,21330695,10.1504/IJCBDD.2011.038658,2011-02-17,2011
PMC3044250,21379419,10.2471/BLT.10.082552,2011-02-01,2011
PMC3022462,21532828,NA,2011-02-01,2011
PMC3060427,21819681,NA,2011-02-01,2011
PMC3067866,21270170,10.1128/JVI.01456-10,2011-01-26,2011
PMC3048706,21245143,10.1074/jbc.C110.181347,2011-01-18,2011
PMC3175576,21239608,10.1165/rcmb.2010-0108OC,2011-01-14,2011
PMC3275136,21477389,NA,2011-01-13,2011
PMC3067976,21228236,10.1128/JVI.01631-10,2011-01-12,2011
PMC3067970,21228244,10.1128/JVI.01986-10,2011-01-12,2011
PMC3067931,21228237,10.1128/JVI.02065-10,2011-01-12,2011
PMC3067930,21228240,10.1128/JVI.02332-10,2011-01-12,2011
PMC3067871,21228232,10.1128/JVI.02496-10,2011-01-12,2011
PMC3067956,21209103,10.1128/JVI.02020-10,2011-01-05,2011
PMC5464999,21569911,10.1016/B978-0-12-387664-5.00001-7,2011-01-01,2011
PMC5630453,21817187,10.3851/IMP1810,2011-01-01,2011
PMC4907367,21447860,10.3851/IMP1730,2011-01-01,2011
PMC3024161,21252132,NA,2011-01-01,2011
PMC3003557,21461190,NA,2011-01-01,2011
PMC3071009,21369546,10.1155/2011/865831,2011-01-01,2011
PMC3021210,21233513,10.1128/CMR.00014-10,2011-01-01,2011
PMC3139681,21897760,NA,2011-01-01,2011
PMC3203293,22039374,NA,2011-01-01,2011
PMC3697097,21238933,10.1016/B978-0-12-385504-6.00001-4,2011-01-01,2011
PMC3067946,21191006,10.1128/JVI.01705-10,2010-12-29,2010
PMC3067927,21191013,10.1128/JVI.01616-10,2010-12-29,2010
PMC3067923,21191015,10.1128/JVI.02260-10,2010-12-29,2010
PMC3056276,21173411,10.7326/0003-4819-153-12-201012210-00003,2010-12-01,2010
PMC3067785,21159873,10.1128/JVI.02036-10,2010-12-15,2010
PMC3067773,21159860,10.1128/JVI.01396-10,2010-12-15,2010
PMC3067794,21147917,10.1128/JVI.02111-10,2010-12-08,2010
PMC3002107,21262134,NA,2010-12-01,2010
PMC3030327,21123175,10.1074/jbc.M110.149369,2010-12-01,2010
PMC4680015,21313924,NA,2010-12-01,2010
PMC3028905,21123386,10.1128/JVI.02231-10,2010-12-01,2010
PMC3002155,21165338,NA,2010-12-01,2010
PMC3019782,21106776,10.1128/CVI.00386-10,2010-11-24,2010
PMC3028890,21106737,10.1128/JVI.02220-10,2010-11-24,2010
PMC3019789,21084464,10.1128/CVI.00355-10,2010-11-17,2010
PMC3019778,21084459,10.1128/CVI.00302-10,2010-11-17,2010
PMC3020443,21084522,10.1128/JCM.01142-10,2010-11-17,2010
PMC3020514,21084481,10.1128/JVI.01848-10,2010-11-17,2010
PMC3020499,21084470,10.1128/JVI.01966-10,2010-11-17,2010
PMC3153983,21073281,10.3109/13550284.2010.529238,2010-11-12,2010
PMC3020504,21068254,10.1128/JVI.01716-10,2010-11-10,2010
PMC3020035,21068239,10.1128/JVI.01412-10,2010-11-10,2010
PMC3020023,21068237,10.1128/JVI.02062-10,2010-11-10,2010
PMC3020021,21068243,10.1128/JVI.01847-10,2010-11-10,2010
PMC3020003,21068249,10.1128/JVI.01522-10,2010-11-10,2010
PMC3020464,21048012,10.1128/JCM.01424-10,2010-11-03,2010
PMC3020032,21047962,10.1128/JVI.01570-10,2010-11-03,2010
PMC3020006,21047957,10.1128/JVI.00877-10,2010-11-03,2010
PMC3014157,21047955,10.1128/JVI.01806-10,2010-11-03,2010
PMC6973652,21370780,10.1007/BF03403963,2010-11-01,2010
PMC2957030,21286322,NA,2010-11-01,2010
PMC3084966,20805752,10.1097/EDE.0b013e3181f20977,2010-11-01,2010
PMC2994044,21205442,NA,2010-11-01,2010
PMC3014006,20847146,10.1681/ASN.2009080805,2010-09-16,2010
PMC3014169,20980498,10.1128/JVI.01754-10,2010-10-27,2010
PMC3014161,20980507,10.1128/JVI.01805-10,2010-10-27,2010
PMC3013450,20956615,10.1074/mcp.M110.002402,2010-10-18,2010
PMC3008199,20943876,10.1128/CVI.00278-10,2010-10-13,2010
PMC3004329,20943966,10.1128/JVI.01350-10,2010-10-13,2010
PMC3004294,20943980,10.1128/JVI.01675-10,2010-10-13,2010
PMC3008203,20926700,10.1128/CVI.00293-10,2010-10-06,2010
PMC3004358,20926577,10.1128/JVI.01255-10,2010-10-06,2010
PMC3004351,20926566,10.1128/JVI.01542-10,2010-10-06,2010
PMC3004328,20926558,10.1128/JVI.01850-10,2010-10-06,2010
PMC2942046,21197200,NA,2010-10-01,2010
PMC2958208,21262125,NA,2010-10-01,2010
PMC2937752,NA,10.1128/JVI.01670-10,2010-10-01,2010
PMC2950238,20872984,10.1631/jzus.B1000111,2010-10-01,2010
PMC3057165,20883967,10.1016/S1473-3099(10)70166-3,2010-10-01,2010
PMC2995179,21124719,10.2471/BLT.09.071753,2010-09-29,2010
PMC3008443,20881176,10.1128/JCM.01518-10,2010-09-29,2010
PMC3008185,20876821,10.1128/CVI.00316-10,2010-09-28,2010
PMC2976090,20861329,10.1128/CVI.00188-10,2010-09-22,2010
PMC3008430,20861333,10.1128/JCM.00400-10,2010-09-22,2010
PMC3004346,20861262,10.1128/JVI.01216-10,2010-09-22,2010
PMC2976395,20861244,10.1128/JVI.01219-10,2010-09-22,2010
PMC6320257,20854710,10.1017/S0033583510000181,2010-09-21,2010
PMC2977860,20844028,10.1128/JVI.01464-10,2010-09-15,2010
PMC2976418,20844027,10.1128/JVI.00260-10,2010-09-15,2010
PMC3020893,20826644,10.1128/JCM.01118-10,2010-09-08,2010
PMC3020804,20826643,10.1128/JCM.01724-10,2010-09-08,2010
PMC2953054,20823266,10.1128/MCB.00600-10,2010-09-07,2010
PMC2972660,20816549,10.1016/S0140-6736(10)61380-3,2010-09-01,2010
PMC2951799,21886646,10.1155/2010/420628,2010-01-01,2010
PMC3893929,20661048,10.1097/GRF.0b013e3181eb6620,2010-09-01,2010
PMC2949433,20858365,NA,2010-09-01,2010
PMC3020873,20810776,10.1128/JCM.00179-10,2010-09-01,2010
PMC2937520,20805403,10.1128/MMBR.00007-10,2010-09-01,2010
PMC2921955,20520584,10.1203/PDR.0b013e3181e9f3a0,2010-09-01,2010
PMC3020852,20739481,10.1128/JCM.00733-10,2010-08-25,2010
PMC2953177,20739539,10.1128/JVI.01047-10,2010-08-25,2010
PMC2953160,20739522,10.1128/JVI.00655-10,2010-08-25,2010
PMC2953146,20739524,10.1128/JVI.00569-10,2010-08-25,2010
PMC2953140,20739537,10.1128/JVI.02688-09,2010-08-25,2010
PMC2953170,20719948,10.1128/JVI.01131-10,2010-08-18,2010
PMC2953169,20719956,10.1128/JVI.01339-10,2010-08-18,2010
PMC2953148,20719951,10.1128/JVI.00947-10,2010-08-18,2010
PMC2963352,20713356,10.1074/jbc.M110.155283,2010-08-16,2010
PMC2963354,20702415,10.1074/jbc.M110.151340,2010-08-11,2010
PMC2953095,20702662,10.1128/JCM.01105-10,2010-08-11,2010
PMC2953195,20702616,10.1128/JVI.00804-10,2010-08-11,2010
PMC2953159,20702617,10.1128/JVI.01130-10,2010-08-11,2010
PMC2953156,20702646,10.1128/JVI.01121-10,2010-08-11,2010
PMC2963367,20699222,10.1074/jbc.M110.120014,2010-08-10,2010
PMC2953089,20686082,10.1128/JCM.00158-10,2010-08-04,2010
PMC2953168,20686038,10.1128/JVI.00650-10,2010-08-04,2010
PMC2950565,20686017,10.1128/JVI.00106-10,2010-08-04,2010
PMC2905008,21037889,NA,2010-08-01,2010
PMC3058497,21423873,10.2217/CLP.10.37,2010-08-01,2010
PMC2897643,NA,10.1128/JVI.01221-10,2010-08-01,2010
PMC2964131,20664394,10.1097/AOG.0b013e3181e8f38a,2010-08-01,2010
PMC3206289,20308936,10.1097/INF.0b013e3181d743c8,2010-08-01,2010
PMC2927322,20354462,10.1097/INF.0b013e3181dba70b,2010-08-01,2010
PMC2951251,20667825,10.1074/jbc.M110.138719,2010-07-28,2010
PMC2953111,20668122,10.1128/JCM.01031-10,2010-07-28,2010
PMC2937787,20668085,10.1128/JVI.00901-10,2010-07-28,2010
PMC2937765,20668092,10.1128/JVI.00898-10,2010-07-28,2010
PMC2937748,20660183,10.1128/JVI.01287-10,2010-07-21,2010
PMC2923862,20733948,NA,2010-07-20,2010
PMC6000384,20673491,10.3779/j.issn.1009-3419.2010.07.13,2010-07-01,2010
PMC2944621,20643894,10.1128/AAC.00471-10,2010-07-19,2010
PMC3076772,21537396,NA,2010-07-17,2010
PMC2950594,20631127,10.1128/JVI.00625-10,2010-07-14,2010
PMC2937820,20631126,10.1128/JVI.00748-10,2010-07-14,2010
PMC2937641,20631137,10.1128/JVI.00330-10,2010-07-14,2010
PMC2937638,20631148,10.1128/JVI.01048-10,2010-07-14,2010
PMC2937798,20610721,10.1128/JVI.00568-10,2010-07-07,2010
PMC2937604,20610717,10.1128/JVI.01049-10,2010-07-07,2010
PMC3060346,20618897,10.1111/j.1365-294X.2010.04679.x,2010-07-07,2010
PMC3474196,20630824,10.3816/CLC.2010.n.029,2010-07-01,2010
PMC2928320,20798828,10.4161/cib.3.4.11968,2010-07-01,2010
PMC2919186,20819392,NA,2010-07-01,2010
PMC2912182,20592468,10.1172/JCI40196,2010-07-01,2010
PMC3106105,20654792,10.1016/S0929-6646(10)60087-3,2010-07-01,2010
PMC2989634,21113240,10.4155/tde.10.8,2010-07-01,2010
PMC2937695,20592147,10.1128/JCM.01179-10,2010-06-30,2010
PMC6632893,20592218,10.1523/JNEUROSCI.1199-10.2010,2010-06-01,2010
PMC2937651,20592074,10.1128/JVI.00492-10,2010-06-30,2010
PMC2937635,20592069,10.1128/JVI.01069-10,2010-06-30,2010
PMC2970847,20581171,10.1164/rccm.200912-1840OC,2010-06-25,2010
PMC2898469,20606281,10.1107/S1744309110017616,2010-06-24,2010
PMC2919028,20573835,10.1128/JVI.00554-10,2010-06-23,2010
PMC2919021,20573824,10.1128/JVI.00902-10,2010-06-23,2010
PMC2918985,20573827,10.1128/JVI.00392-10,2010-06-23,2010
PMC2916580,20554810,10.1128/JCM.00636-10,2010-06-16,2010
PMC2919015,20554782,10.1128/JVI.00176-10,2010-06-16,2010
PMC3680374,20507279,10.1042/BJ20100046,2010-06-01,2010
PMC2919026,20538853,10.1128/JVI.00463-10,2010-06-10,2010
PMC2919023,20538854,10.1128/JVI.00566-10,2010-06-10,2010
PMC2911276,20519500,10.1074/jbc.M109.077321,2010-06-02,2010
PMC2916527,20519402,10.1128/JVI.02593-09,2010-06-02,2010
PMC2916514,20519394,10.1128/JVI.00385-10,2010-06-02,2010
PMC3727654,20659391,10.1179/136485910X12743554759867,2010-06-01,2010
PMC2890398,20579438,NA,2010-06-01,2010
PMC2901640,20382757,10.1128/EC.00011-10,2010-04-09,2010
PMC2915709,20516066,10.1074/jbc.M110.106260,2010-06-01,2010
PMC3035493,20124557,10.1194/jlr.M001206,2010-02-02,2010
PMC2876655,NA,10.1128/JVI.00840-10,2010-06-01,2010
PMC2876619,NA,10.1128/JVI.00743-10,2010-06-01,2010
PMC2883177,20543963,10.1097/POC.0b013e3181d9d47a,2010-06-01,2010
PMC2882775,20516605,10.1107/S174430911001417X,2010-05-29,2010
PMC2911284,20507984,10.1074/jbc.M110.131441,2010-05-27,2010
PMC2882767,20516597,10.1107/S1744309110012492,2010-05-26,2010
PMC2897636,20504922,10.1128/JVI.00217-10,2010-05-26,2010
PMC2934678,20489209,10.1074/jbc.M109.095851,2010-05-20,2010
PMC2897520,20484606,10.1128/JCM.02528-09,2010-05-19,2010
PMC2898243,20484510,10.1128/JVI.00435-10,2010-05-19,2010
PMC2897637,20484516,10.1128/JVI.00486-10,2010-05-19,2010
PMC2897613,20484517,10.1128/JVI.02576-09,2010-05-19,2010
PMC2897608,20484511,10.1128/JVI.00964-10,2010-05-19,2010
PMC2897599,20484502,10.1128/JVI.00477-10,2010-05-19,2010
PMC2897594,20484504,10.1128/JVI.00485-10,2010-05-19,2010
PMC2897593,20484496,10.1128/JVI.02560-09,2010-05-19,2010
PMC3646238,20484391,10.1056/NEJMoa0905606,2010-05-19,2010
PMC2938107,20467043,10.1074/mcp.M900345-MCP200,2010-05-13,2010
PMC2898246,20463061,10.1128/JVI.00501-10,2010-05-12,2010
PMC2898232,20463070,10.1128/JVI.00023-10,2010-05-12,2010
PMC2892408,20589164,NA,2010-05-10,2010
PMC2892403,20589163,NA,2010-05-05,2010
PMC2898227,20444893,10.1128/JVI.02490-09,2010-05-05,2010
PMC2860945,20440079,10.1172/JCI41911,2010-05-03,2010
PMC2857422,NA,NA,2010-05-01,2010
PMC2901099,20035236,10.1097/PHH.0b013e3181ce594e,2010-05-01,2010
PMC2863774,NA,10.1128/JVI.00528-10,2010-05-01,2010
PMC2881260,20400863,10.4161/mabs.2.3.11779,2010-05-14,2010
PMC2904949,20426889,10.1017/S1462399410001432,2010-04-29,2010
PMC2903279,20427526,10.1128/JVI.00016-10,2010-04-28,2010
PMC2903247,20427532,10.1128/JVI.00752-10,2010-04-28,2010
PMC2897488,20421436,10.1128/JCM.00655-10,2010-04-26,2010
PMC2884482,20410343,10.1128/JCM.00029-10,2010-04-21,2010
PMC2903276,20410261,10.1128/JVI.00301-10,2010-04-21,2010
PMC2903249,20410265,10.1128/JVI.02680-09,2010-04-21,2010
PMC3202426,20406987,10.1158/0008-5472.CAN-09-4663,2010-04-20,2010
PMC3241740,20404223,10.1161/HYPERTENSIONAHA.109.147389,2010-04-19,2010
PMC2876644,20392858,10.1128/JVI.00213-10,2010-04-14,2010
PMC2860935,20389023,10.1172/JCI41902,2010-04-12,2010
PMC2900625,20431344,10.4161/cam.4.2.11909,2010-04-30,2010
PMC2900623,20519929,10.4161/cam.4.2.10746,2010-04-24,2010
PMC2863368,20375354,10.1128/CMR.00068-09,2010-04-01,2010
PMC2863364,20375360,10.1128/CMR.00062-09,2010-04-01,2010
PMC3705715,20101176,10.1097/CCM.0b013e3181d20c77,2010-04-01,2010
PMC3180813,20048675,10.1097/CCM.0b013e3181ceb25b,2010-04-01,2010
PMC2932662,19996738,10.1097/ACI.0b013e3283352f7c,2010-04-01,2010
PMC3037261,20393310,10.1097/GIM.0b013e3181d72661,2010-04-01,2010
PMC3324909,22506090,NA,2010-04-01,2010
PMC3417758,20182399,10.1097/INF.0b013e3181d5da2a,2010-04-01,2010
PMC2884507,20357213,10.1128/JCM.02392-09,2010-03-31,2010
PMC2884497,20357215,10.1128/JCM.02446-09,2010-03-31,2010
PMC2876613,20357100,10.1128/JVI.02371-09,2010-03-31,2010
PMC2876584,20357099,10.1128/JVI.00211-10,2010-03-31,2010
PMC2884485,20351207,10.1128/JCM.02248-09,2010-03-29,2010
PMC2863890,20335418,10.1128/JCM.02452-09,2010-03-24,2010
PMC2876583,20335250,10.1128/JVI.00272-10,2010-03-24,2010
PMC2863871,20237096,10.1128/JCM.01707-09,2010-03-17,2010
PMC2863430,20228108,10.1128/AEM.02291-09,2010-03-12,2010
PMC3180037,21968700,NA,2010-03-10,2010
PMC2863916,20220170,10.1128/JCM.01487-09,2010-03-10,2010
PMC2863908,20220164,10.1128/JCM.02339-09,2010-03-10,2010
PMC2903261,20219910,10.1128/JVI.02567-09,2010-03-10,2010
PMC2876591,20219909,10.1128/JVI.00228-10,2010-03-10,2010
PMC2863827,20219937,10.1128/JVI.02395-09,2010-03-10,2010
PMC2863822,20219911,10.1128/JVI.02021-09,2010-03-10,2010
PMC2863812,20219938,10.1128/JVI.02517-09,2010-03-10,2010
PMC3893931,20223514,10.1016/S0140-6736(09)61712-8,2010-03-09,2010
PMC2863811,20200235,10.1128/JVI.02571-09,2010-03-03,2010
PMC4878034,20521681,10.1637/8914-043009-Reg.1,2010-03-01,2010
PMC2828785,20428387,10.2471/BLT.09.065540,2010-03-01,2010
PMC6974253,20629446,10.1007/BF03403845,2010-03-01,2010
PMC2822370,20514250,NA,2010-03-01,2010
PMC3427726,20015017,10.2174/138620710790980522,2010-03-01,2010
PMC2846001,20353688,NA,2010-03-01,2010
PMC2840234,20168075,10.4161/mabs.2.2.11301,2010-03-01,2010
PMC2821845,20297744,10.1177/003335491012500206,2010-03-01,2010
PMC2888842,19875936,10.4161/hv.6.2.9899,2010-02-24,2010
PMC2863753,20181693,10.1128/JVI.02406-09,2010-02-24,2010
PMC2863739,20181720,10.1128/JVI.02637-09,2010-02-24,2010
PMC2863728,20181718,10.1128/JVI.01963-09,2010-02-24,2010
PMC2852955,20164184,10.1074/jbc.M109.067629,2010-02-17,2010
PMC2863758,20164235,10.1128/JVI.02480-09,2010-02-17,2010
PMC2877981,20164057,10.1074/mcp.M900446-MCP200,2010-02-17,2010
PMC2857088,20154085,10.1074/jbc.M109.030270,2010-02-12,2010
PMC2863760,20147391,10.1128/JVI.02168-09,2010-02-10,2010
PMC2849479,20147407,10.1128/JVI.02573-09,2010-02-10,2010
PMC2826081,20158945,NA,2010-02-01,2010
PMC2816316,20104647,10.1631/jzus.B0900232,2010-02-01,2010
PMC2827919,NA,NA,2010-02-01,2010
PMC2849577,20107103,10.1128/JCM.02128-09,2010-01-27,2010
PMC2838105,20106919,10.1128/JVI.02715-09,2010-01-27,2010
PMC2838104,20106914,10.1128/JVI.02570-09,2010-01-27,2010
PMC3691099,20023409,10.4161/cc.9.2.10433,2010-01-26,2010
PMC2811160,20101095,10.1172/JCI39293,2010-01-25,2010
PMC2832438,20089763,10.1128/JCM.02045-09,2010-01-20,2010
PMC2849498,20089640,10.1128/JVI.02497-09,2010-01-20,2010
PMC2838095,20089655,10.1128/JVI.02555-09,2010-01-20,2010
PMC2838287,20080975,10.1074/jbc.M109.034926,2010-01-15,2010
PMC2843170,20075068,10.1074/jbc.M109.034793,2010-01-14,2010
PMC2849606,20071547,10.1128/JCM.02207-09,2010-01-13,2010
PMC2838093,20071563,10.1128/JVI.02130-09,2010-01-13,2010
PMC2826035,20071579,10.1128/JVI.02219-09,2010-01-13,2010
PMC5863743,20933203,10.1016/S1054-3589(10)59007-0,2010-01-01,2010
PMC3156611,21852942,10.1177/153567601001500305,2010-01-01,2010
PMC2809194,NA,NA,2010-01-01,2010
PMC3009582,22132007,10.1155/2010/293098,2010-01-01,2010
PMC3009575,22132001,10.1155/2010/769408,2010-01-01,2010
PMC2806659,20065326,10.1128/CMR.00032-09,2010-01-01,2010
PMC2852265,20370625,10.1615/critrevimmunol.v30.i2.20,2010-01-01,2010
PMC3600636,23516023,10.2217/FVL.09.72,2010-01-01,2010
PMC4107416,21131725,10.1093/ilar.51.3.245,2010-01-01,2010
PMC2995632,20064799,10.1197/jamia.M3299,2010-01-01,2010
PMC2828578,20168090,10.4161/mabs.2.1.10788,2010-01-27,2010
PMC2862328,20568563,10.1177/00333549101250s302,2010-04-01,2010
PMC2846800,20518443,10.1177/00333549101250s204,2010-05-01,2010
PMC2789813,20402193,10.1177/003335491012500105,2010-01-01,2010
PMC2789811,20402191,10.1177/003335491012500103,2010-01-01,2010
PMC2926812,20802784,10.1007/s11426-010-0011-5,2010-01-01,2010
PMC2826048,20042510,10.1128/JVI.02373-09,2009-12-30,2009
PMC2820936,20032190,10.1128/JVI.02322-09,2009-12-23,2009
PMC3074803,21509307,NA,2009-12-19,2009
PMC6666118,20007459,10.1523/JNEUROSCI.5198-09.2009,2009-12-01,2009
PMC2812403,20007278,10.1128/JVI.01716-09,2009-12-09,2009
PMC2812395,20007273,10.1128/JVI.01657-09,2009-12-09,2009
PMC2812384,20007283,10.1128/JVI.02458-09,2009-12-09,2009
PMC2812375,20007284,10.1128/JVI.01758-09,2009-12-09,2009
PMC2812374,20007272,10.1128/JVI.01362-09,2009-12-09,2009
PMC2802053,20057980,NA,2009-12-08,2009
PMC2815525,19955325,10.1128/CVI.00345-09,2009-12-02,2009
PMC2812394,19955314,10.1128/JVI.02011-09,2009-12-02,2009
PMC2777301,NA,NA,2009-12-01,2009
PMC2798837,20034426,NA,2009-12-01,2009
PMC2798682,19955659,10.1172/JCI39395,2009-12-01,2009
PMC2827767,19948988,10.1161/HYPERTENSIONAHA.109.138420,2009-11-30,2009
PMC5523929,19841570,10.1097/QAD.0b013e328332d5f8,2009-11-01,2009
PMC2812361,19939927,10.1128/JVI.01774-09,2009-11-25,2009
PMC2812326,19923190,10.1128/JVI.01326-09,2009-11-18,2009
PMC2798482,19917760,10.1128/AAC.01176-09,2009-11-16,2009
PMC2815400,20351852,NA,2009-11-14,2009
PMC2773564,20029664,10.1371/currents.RRN1126,2009-11-03,2009
PMC2838128,19906932,10.1128/JVI.01394-09,2009-11-11,2009
PMC2812346,19906920,10.1128/JVI.01281-09,2009-11-11,2009
PMC2812337,19906918,10.1128/JVI.01568-09,2009-11-11,2009
PMC2774357,NA,NA,2009-11-01,2009
PMC2798390,19889777,10.1128/JVI.01826-09,2009-11-04,2009
PMC2798383,19889762,10.1128/JVI.01372-09,2009-11-04,2009
PMC2798367,19889773,10.1128/JVI.01662-09,2009-11-04,2009
PMC2789569,19860716,10.2174/187152609789105713,2009-11-01,2009
PMC2786935,19930829,NA,2009-11-01,2009
PMC2786933,19930827,NA,2009-11-01,2009
PMC5052812,19901287,10.1177/104063870902100613,2009-11-01,2009
PMC2806087,NA,10.1093/pch/14.9.625,2009-11-01,2009
PMC2806086,21037840,10.1093/pch/14.9.623,2009-11-01,2009
PMC2798432,19864385,10.1128/JVI.01428-09,2010-01-01,2010
PMC2798380,19864379,10.1128/JVI.01248-09,2009-10-28,2009
PMC2786657,19846632,10.1128/JCM.01926-09,2009-10-21,2009
PMC2786637,19846633,10.1128/JCM.01164-09,2009-10-21,2009
PMC2798404,19846526,10.1128/JVI.01772-09,2010-01-01,2010
PMC2798398,19846533,10.1128/JVI.01832-09,2010-01-01,2010
PMC2787309,19837675,10.1074/jbc.M109.065961,2009-10-16,2009
PMC2804366,19833723,10.1074/jbc.M109.030619,2009-10-15,2009
PMC3111970,19843300,10.1111/j.1939-165X.2009.00190.x,2009-10-15,2009
PMC2786387,19828768,10.1128/CVI.00244-09,2009-10-14,2009
PMC2786615,19828744,10.1128/JCM.01469-09,2009-10-14,2009
